pendaftarID,dateID,jalurID,departemenID,statusID,nilaiRapor,nilaiPortofolio,nilaiPrestasi,nilaiTKA,nilaiSAT,nilaiCambridge
602,7831,3,25,15,78,0,69,536,0,0
603,7869,3,5,9,78,0,77,684,0,0
604,7882,3,20,9,84,0,65,602,0,0
605,7855,3,25,9,81,0,72,682,0,0
606,7851,3,15,9,85,0,68,587,0,0
607,7862,3,27,9,87,95,79,772,0,0
608,7831,3,20,9,83,0,80,400,0,0
609,7838,3,1,9,83,0,79,633,0,0
610,7831,3,8,9,80,87,73,727,0,0
611,7850,3,22,9,87,47,68,764,0,0
612,7848,3,14,9,79,62,76,873,0,0
613,7845,3,17,9,81,0,72,885,0,0
614,7825,3,25,15,80,81,74,691,0,0
615,7827,3,18,9,83,46,76,784,0,0
616,7874,3,13,9,84,0,71,539,0,0
617,7858,3,8,9,81,0,78,904,0,0
618,7861,3,19,9,75,45,66,921,0,0
619,7830,3,33,15,82,62,74,435,0,0
620,7875,3,12,9,79,0,67,461,0,0
621,7868,3,30,15,80,0,65,569,0,0
622,7845,3,8,9,83,0,70,676,0,0
623,7855,3,3,15,79,0,79,915,0,0
624,7826,3,31,9,84,94,76,578,0,0
625,7850,3,5,9,80,0,80,623,0,0
626,7832,3,12,9,87,91,75,741,0,0
627,7823,3,23,15,84,0,67,403,0,0
628,7828,3,8,9,79,0,65,655,0,0
629,7870,3,22,15,84,69,75,380,0,0
630,7839,3,31,15,81,54,73,604,0,0
631,7828,3,16,9,77,0,65,720,0,0
632,7849,3,3,15,82,0,70,695,0,0
633,7869,3,16,9,78,0,79,593,0,0
634,7874,3,30,9,78,0,70,861,0,0
635,7824,3,26,9,78,0,65,698,0,0
636,7858,3,22,9,82,47,68,522,0,0
637,7833,3,7,9,83,0,65,578,0,0
638,7838,3,11,9,82,0,68,771,0,0
639,7853,3,2,9,82,0,73,868,0,0
640,7843,3,27,9,81,67,72,870,0,0
641,7831,3,11,9,78,0,77,351,0,0
642,7865,3,17,9,80,0,75,805,0,0
643,7874,3,10,9,82,0,72,351,0,0
644,7825,3,27,15,81,90,76,444,0,0
645,7824,3,6,9,78,96,76,451,0,0
646,7830,3,10,9,83,0,80,525,0,0
647,7864,3,27,15,85,62,66,641,0,0
648,7844,3,22,9,85,88,77,574,0,0
649,7853,3,11,9,83,47,76,552,0,0
650,7840,3,12,9,86,0,67,835,0,0
651,7879,3,5,9,80,0,66,707,0,0
652,7847,3,4,9,79,0,65,667,0,0
653,7844,3,12,9,80,0,66,621,0,0
654,7859,3,5,9,87,0,72,931,0,0
655,7853,3,24,9,86,77,69,925,0,0
656,7844,3,9,9,82,0,68,713,0,0
657,7847,3,30,15,84,0,66,460,0,0
658,7871,3,17,9,85,0,79,745,0,0
659,7882,3,20,9,84,0,80,496,0,0
660,7837,3,5,9,84,0,69,739,0,0
661,7848,3,24,9,80,0,65,793,0,0
662,7861,3,5,15,80,66,67,711,0,0
663,7867,3,16,9,79,0,75,402,0,0
664,7859,3,21,9,79,0,75,838,0,0
665,7854,3,10,9,81,0,78,708,0,0
666,7850,3,9,9,84,0,69,319,0,0
667,7833,3,30,15,76,82,72,691,0,0
668,7862,3,1,9,83,0,76,843,0,0
669,7848,3,1,9,83,98,73,362,0,0
670,7868,3,27,9,80,52,74,776,0,0
671,7858,3,10,9,81,0,74,642,0,0
672,7876,3,10,9,80,0,76,640,0,0
673,7854,3,18,9,80,0,74,956,0,0
674,7840,3,14,15,82,44,71,418,0,0
675,7840,3,27,9,79,83,73,784,0,0
676,7855,3,28,9,82,0,68,723,0,0
677,7848,3,19,9,82,0,77,579,0,0
678,7850,3,26,9,84,0,74,501,0,0
679,7855,3,15,9,79,0,74,561,0,0
680,7875,3,17,15,83,46,66,516,0,0
681,7869,3,9,9,81,83,66,563,0,0
682,7877,3,4,9,82,0,77,642,0,0
683,7840,3,12,9,82,0,78,548,0,0
684,7854,3,12,9,81,0,68,704,0,0
685,7865,3,26,9,81,53,73,890,0,0
686,7856,3,5,9,85,0,80,570,0,0
687,7875,3,7,9,80,67,73,566,0,0
688,7861,3,28,9,82,0,75,866,0,0
689,7828,3,33,9,83,0,75,894,0,0
690,7859,3,23,15,85,0,77,586,0,0
691,7823,3,18,15,83,0,67,473,0,0
692,7845,3,19,9,78,0,77,932,0,0
693,7840,3,21,9,85,0,73,706,0,0
694,7850,3,14,9,78,0,70,612,0,0
695,7823,3,16,9,85,0,79,586,0,0
696,7880,3,10,9,80,88,75,683,0,0
697,7825,3,7,9,83,0,70,635,0,0
698,7872,3,16,9,81,0,67,395,0,0
699,7866,3,12,9,78,0,72,625,0,0
700,7826,3,33,15,82,0,71,533,0,0
701,7798,3,14,12,86,0,71,816,0,0
702,7813,3,19,12,77,0,76,723,0,0
703,7804,3,33,18,82,0,66,495,0,0
704,7798,3,21,12,77,0,66,533,0,0
705,7805,3,20,12,81,99,77,612,0,0
706,7812,3,8,12,80,63,75,538,0,0
707,7816,3,11,12,80,0,72,716,0,0
708,7810,3,1,12,76,0,78,792,0,0
709,7792,3,33,12,83,0,71,825,0,0
710,7805,3,31,12,80,84,76,804,0,0
711,7799,3,19,12,82,93,74,909,0,0
712,7800,3,4,12,80,86,66,798,0,0
713,7809,3,7,12,82,0,77,632,0,0
714,7793,3,5,18,86,100,72,483,0,0
715,7803,3,18,18,82,0,80,521,0,0
716,7818,3,11,12,81,0,65,875,0,0
717,7792,3,31,12,81,90,80,587,0,0
718,7795,3,25,12,81,68,74,861,0,0
719,7804,3,11,12,84,79,76,616,0,0
720,7793,3,27,12,78,89,71,724,0,0
721,7802,3,6,12,80,0,74,746,0,0
722,7822,3,16,12,83,0,74,399,0,0
723,7806,3,4,12,77,77,65,861,0,0
724,7806,3,17,12,77,0,77,767,0,0
725,7807,3,20,12,84,57,70,802,0,0
726,7821,3,28,18,81,0,76,450,0,0
727,7803,3,16,12,80,0,66,955,0,0
728,7810,3,32,18,82,0,78,389,0,0
729,7817,3,23,18,80,73,74,766,0,0
730,7818,3,25,18,81,0,76,487,0,0
731,7800,3,9,12,83,0,79,595,0,0
732,7807,3,3,18,83,0,72,703,0,0
733,7795,3,27,12,85,91,70,716,0,0
734,7793,3,12,12,86,0,73,489,0,0
735,7797,3,32,12,78,0,76,836,0,0
736,7814,3,33,18,81,0,74,715,0,0
737,7810,3,27,18,84,92,72,606,0,0
738,7801,3,22,12,83,86,71,742,0,0
739,7792,3,10,12,79,0,65,682,0,0
740,7795,3,33,18,79,64,74,424,0,0
741,7810,3,6,12,78,0,74,510,0,0
742,7798,3,22,12,82,65,71,589,0,0
743,7816,3,18,12,79,0,74,608,0,0
744,7819,3,30,12,84,0,77,738,0,0
745,7808,3,21,12,75,0,78,560,0,0
746,7818,3,6,12,79,0,77,909,0,0
747,7818,3,23,18,82,0,73,428,0,0
748,7799,3,24,18,83,73,69,457,0,0
749,7808,3,3,18,80,63,65,862,0,0
750,7820,3,18,12,83,0,69,954,0,0
751,8226,3,2,9,87,0,75,753,0,0
752,8207,3,27,9,83,88,79,685,0,0
753,8232,3,3,9,82,48,71,680,0,0
754,8237,3,30,15,78,0,80,569,0,0
755,8194,3,20,9,86,51,80,789,0,0
756,8230,3,1,9,84,89,72,632,0,0
757,8201,3,17,15,82,0,68,413,0,0
758,8232,3,2,9,77,58,79,746,0,0
759,8221,3,2,9,86,0,80,487,0,0
760,8193,3,11,9,79,98,71,610,0,0
761,8198,3,6,15,80,0,75,374,0,0
762,8209,3,32,9,84,0,80,907,0,0
763,8200,3,23,15,79,0,73,671,0,0
764,8203,3,31,9,82,52,70,679,0,0
765,8245,3,19,9,79,0,68,655,0,0
766,8223,3,17,9,80,0,76,812,0,0
767,8203,3,4,9,79,64,80,707,0,0
768,8218,3,26,15,84,0,69,432,0,0
769,8243,3,1,9,76,66,65,625,0,0
770,8223,3,14,9,81,0,76,577,0,0
771,8197,3,11,9,83,0,74,547,0,0
772,8212,3,1,9,80,0,67,696,0,0
773,8245,3,29,9,83,0,69,789,0,0
774,8234,3,15,9,81,64,70,510,0,0
775,8196,3,22,9,79,84,74,475,0,0
776,8234,3,17,9,80,91,80,936,0,0
777,8222,3,23,15,81,0,75,606,0,0
778,8213,3,9,9,82,0,71,645,0,0
779,8236,3,25,9,85,0,79,750,0,0
780,8218,3,26,9,83,0,66,577,0,0
781,8189,3,30,9,82,0,67,657,0,0
782,8241,3,32,15,81,98,78,404,0,0
783,8235,3,18,9,82,0,71,816,0,0
784,8196,3,27,9,80,99,70,781,0,0
785,8241,3,21,9,82,74,75,695,0,0
786,8213,3,31,9,78,73,69,855,0,0
787,8244,3,27,15,82,57,75,532,0,0
788,8235,3,7,9,80,0,79,971,0,0
789,8218,3,26,9,83,0,71,516,0,0
790,8239,3,21,9,86,0,69,437,0,0
791,8205,3,9,9,82,55,67,408,0,0
792,8200,3,9,9,78,0,75,756,0,0
793,8232,3,13,9,79,0,66,764,0,0
794,8217,3,25,15,86,0,69,558,0,0
795,8190,3,26,15,84,0,76,364,0,0
796,8233,3,28,15,79,48,72,591,0,0
797,8228,3,27,15,77,57,71,464,0,0
798,8218,3,5,9,82,0,66,442,0,0
799,8226,3,20,9,82,0,70,682,0,0
800,8196,3,5,9,80,0,66,964,0,0
801,8230,3,2,9,82,0,66,623,0,0
802,8216,3,27,15,87,85,77,510,0,0
803,8223,3,3,9,82,0,70,614,0,0
804,8243,3,7,9,82,0,73,808,0,0
805,8213,3,31,9,83,56,72,747,0,0
806,8245,3,20,9,82,0,69,563,0,0
807,8208,3,10,9,86,93,70,582,0,0
808,8193,3,1,9,83,0,66,761,0,0
809,8203,3,25,15,82,0,75,342,0,0
810,8220,3,6,9,88,0,69,552,0,0
811,8215,3,27,15,82,81,66,572,0,0
812,8219,3,2,9,84,0,69,867,0,0
813,8207,3,8,9,86,0,77,692,0,0
814,8234,3,13,9,82,0,65,728,0,0
815,8189,3,6,9,84,0,71,701,0,0
816,8195,3,25,15,76,80,73,737,0,0
817,8229,3,15,9,84,83,69,819,0,0
818,8242,3,16,9,80,0,72,790,0,0
819,8229,3,16,9,82,0,70,655,0,0
820,8198,3,6,9,81,0,72,589,0,0
821,8246,3,15,9,84,0,75,642,0,0
822,8242,3,21,9,79,0,76,712,0,0
823,8222,3,33,9,82,0,73,709,0,0
824,8207,3,33,15,79,0,68,644,0,0
825,8205,3,3,9,82,0,69,456,0,0
826,8210,3,30,9,77,72,76,886,0,0
827,8213,3,28,9,84,0,69,743,0,0
828,8191,3,17,9,80,0,79,853,0,0
829,8220,3,19,9,84,0,72,568,0,0
830,8198,3,1,9,80,0,66,970,0,0
831,8228,3,32,15,82,0,79,347,0,0
832,8191,3,4,9,85,0,65,624,0,0
833,8194,3,11,9,83,0,77,419,0,0
834,8223,3,25,9,80,0,68,881,0,0
835,8196,3,27,9,80,80,67,820,0,0
836,8211,3,19,9,83,0,79,605,0,0
837,8221,3,14,9,76,0,70,715,0,0
838,8203,3,8,9,82,0,65,929,0,0
839,8207,3,13,9,81,0,65,824,0,0
840,8242,3,19,9,84,99,76,693,0,0
841,8243,3,28,15,82,61,74,385,0,0
842,8247,3,31,15,79,77,65,572,0,0
843,8237,3,12,9,78,0,67,847,0,0
844,8207,3,1,9,80,0,72,812,0,0
845,8213,3,22,9,81,51,69,824,0,0
846,8241,3,16,9,81,0,70,424,0,0
847,8220,3,5,9,86,82,70,492,0,0
848,8192,3,22,9,85,82,66,806,0,0
849,8218,3,26,9,82,68,77,816,0,0
850,8233,3,12,9,78,0,79,781,0,0
851,8207,3,15,9,84,0,76,817,0,0
852,8224,3,16,9,84,0,67,874,0,0
853,8238,3,18,9,82,0,74,632,0,0
854,8197,3,22,9,84,71,66,804,0,0
855,8224,3,9,9,83,0,66,611,0,0
856,8203,3,31,9,83,63,67,963,0,0
857,8224,3,27,15,80,85,73,656,0,0
858,8227,3,1,9,82,0,73,591,0,0
859,8196,3,2,9,83,0,66,465,0,0
860,8201,3,25,15,82,0,76,592,0,0
861,8218,3,8,9,85,0,69,532,0,0
862,8191,3,8,9,87,0,74,795,0,0
863,8236,3,28,9,81,0,80,690,0,0
864,8222,3,19,9,78,0,69,764,0,0
865,8204,3,31,15,82,79,79,440,0,0
866,8229,3,3,9,80,0,75,776,0,0
867,8228,3,27,9,80,49,66,882,0,0
868,8189,3,19,9,77,0,74,766,0,0
869,8207,3,5,9,81,0,73,640,0,0
870,8197,3,5,9,83,90,73,420,0,0
871,8237,3,27,15,84,74,77,578,0,0
872,8245,3,33,15,81,72,68,799,0,0
873,8218,3,2,9,81,0,66,730,0,0
874,8208,3,16,9,78,0,71,898,0,0
875,8194,3,5,9,84,0,68,346,0,0
876,8231,3,9,9,80,0,65,663,0,0
877,8239,3,27,15,79,99,78,568,0,0
878,8208,3,23,15,85,84,65,665,0,0
879,8190,3,31,15,76,74,80,537,0,0
880,8216,3,1,9,86,0,80,957,0,0
881,8245,3,18,9,86,80,78,729,0,0
882,8228,3,22,9,80,54,73,540,0,0
883,8188,3,22,9,81,68,80,677,0,0
884,8197,3,23,9,77,0,68,680,0,0
885,8228,3,17,15,84,0,67,578,0,0
886,8213,3,27,9,80,70,72,742,0,0
887,8209,3,4,9,79,81,72,733,0,0
888,8202,3,14,9,84,89,76,581,0,0
889,8200,3,2,9,80,0,78,659,0,0
890,8200,3,17,15,82,0,78,524,0,0
891,8219,3,3,9,80,75,66,565,0,0
892,8241,3,30,9,84,0,76,755,0,0
893,8221,3,5,9,77,57,73,767,0,0
894,8203,3,29,9,81,84,79,698,0,0
895,8207,3,20,9,85,0,70,860,0,0
896,8205,3,32,9,81,0,80,872,0,0
897,8220,3,23,9,80,0,77,766,0,0
898,8232,3,29,15,82,0,74,412,0,0
899,8227,3,7,9,81,0,76,698,0,0
900,8195,3,30,15,80,53,74,502,0,0
901,8215,3,11,9,78,0,66,535,0,0
902,8237,3,4,9,81,0,78,886,0,0
903,8221,3,15,9,82,0,68,573,0,0
904,8188,3,32,15,83,86,69,480,0,0
905,8225,3,13,9,77,0,70,371,0,0
906,8226,3,28,9,77,74,72,776,0,0
907,8199,3,26,9,85,0,75,568,0,0
908,8207,3,22,9,85,56,77,671,0,0
909,8231,3,7,9,83,0,79,463,0,0
910,8217,3,5,9,80,43,65,583,0,0
911,8244,3,11,9,78,0,67,522,0,0
912,8217,3,11,9,80,0,67,473,0,0
913,8221,3,19,15,78,0,79,485,0,0
914,8238,3,14,9,84,0,72,476,0,0
915,8227,3,27,15,79,63,72,533,0,0
916,8205,3,11,9,86,0,72,757,0,0
917,8223,3,12,9,85,0,76,678,0,0
918,8225,3,4,9,77,98,69,689,0,0
919,8212,3,17,15,82,71,78,726,0,0
920,8225,3,33,15,86,80,75,619,0,0
921,8204,3,21,9,81,0,79,675,0,0
922,8215,3,19,15,87,43,77,705,0,0
923,8235,3,4,9,78,91,75,750,0,0
924,8205,3,4,9,77,0,74,844,0,0
925,8210,3,18,9,81,79,80,682,0,0
926,8227,3,26,9,82,0,65,729,0,0
927,8190,3,16,9,77,0,68,544,0,0
928,8219,3,26,15,87,71,79,338,0,0
929,8191,3,19,9,87,0,66,584,0,0
930,8235,3,9,9,81,0,71,668,0,0
931,8245,3,6,9,80,0,67,480,0,0
932,8215,3,13,9,83,0,65,655,0,0
933,8234,3,20,9,82,0,70,878,0,0
934,8235,3,11,9,79,0,78,806,0,0
935,8242,3,5,9,79,71,72,625,0,0
936,8230,3,7,9,80,55,77,556,0,0
937,8190,3,21,9,82,0,65,637,0,0
938,8214,3,11,9,81,0,70,665,0,0
939,8238,3,3,9,77,69,71,586,0,0
940,8204,3,1,9,81,0,68,645,0,0
941,8240,3,11,9,83,0,69,482,0,0
942,8229,3,19,9,78,0,74,559,0,0
943,8200,3,19,9,82,0,72,568,0,0
944,8237,3,30,9,83,0,72,686,0,0
945,8210,3,7,9,84,100,72,611,0,0
946,8214,3,13,9,81,0,75,666,0,0
947,8245,3,24,15,89,0,76,463,0,0
948,8227,3,29,9,80,0,67,513,0,0
949,8236,3,14,9,85,68,76,516,0,0
950,8226,3,6,9,82,0,79,726,0,0
951,8205,3,16,9,84,0,74,601,0,0
952,8222,3,22,9,82,54,74,384,0,0
953,8217,3,9,9,81,61,77,856,0,0
954,8236,3,24,9,83,0,74,765,0,0
955,8231,3,6,9,80,0,78,730,0,0
956,8192,3,1,9,82,40,80,763,0,0
957,8216,3,23,9,89,0,68,677,0,0
958,8212,3,32,15,81,0,72,542,0,0
959,8220,3,29,15,82,93,70,426,0,0
960,8197,3,24,15,84,93,73,628,0,0
961,8212,3,16,9,86,0,67,559,0,0
962,8244,3,12,9,86,0,78,830,0,0
963,8225,3,3,9,84,0,77,908,0,0
964,8223,3,10,9,84,0,66,570,0,0
965,8191,3,6,9,80,0,78,817,0,0
966,8197,3,8,9,82,0,67,538,0,0
967,8200,3,5,9,82,0,80,607,0,0
968,8196,3,32,15,83,0,65,362,0,0
969,8197,3,24,9,78,0,75,863,0,0
970,8194,3,4,9,84,46,67,630,0,0
971,8238,3,14,9,81,0,70,566,0,0
972,8227,3,29,9,82,0,80,875,0,0
973,8218,3,27,9,80,75,74,852,0,0
974,8228,3,25,9,81,0,65,701,0,0
975,8219,3,27,15,84,85,76,432,0,0
976,8235,3,1,9,85,0,79,549,0,0
977,8246,3,4,9,82,79,67,534,0,0
978,8240,3,3,9,82,82,77,930,0,0
979,8209,3,26,9,80,0,77,540,0,0
980,8217,3,7,9,81,76,75,782,0,0
981,8192,3,29,15,85,0,72,409,0,0
982,8212,3,1,9,85,0,79,926,0,0
983,8234,3,29,15,81,53,78,626,0,0
984,8191,3,20,9,83,68,67,541,0,0
985,8219,3,19,15,81,42,74,542,0,0
986,8234,3,17,15,80,0,70,465,0,0
987,8191,3,20,9,79,0,69,837,0,0
988,8209,3,26,9,80,0,69,837,0,0
989,8208,3,9,9,87,0,68,582,0,0
990,8243,3,31,9,80,56,73,725,0,0
991,8202,3,27,15,82,52,79,496,0,0
992,8236,3,24,9,80,0,70,731,0,0
993,8235,3,4,9,86,69,67,422,0,0
994,8206,3,17,15,84,0,68,517,0,0
995,8194,3,7,9,84,44,65,587,0,0
996,8200,3,26,9,79,0,65,554,0,0
997,8246,3,11,9,79,0,69,678,0,0
998,8217,3,18,9,81,0,79,492,0,0
999,8200,3,20,9,83,86,80,631,0,0
1000,8191,3,27,15,81,56,65,349,0,0
1001,8189,3,1,9,78,0,78,699,0,0
1002,8199,3,33,9,81,0,66,928,0,0
1003,8234,3,8,9,83,0,75,482,0,0
1004,8205,3,14,9,78,99,69,596,0,0
1005,8200,3,2,9,85,0,72,761,0,0
1006,8194,3,3,9,83,81,68,418,0,0
1007,8209,3,24,15,78,98,75,678,0,0
1008,8203,3,5,9,85,0,80,800,0,0
1009,8245,3,10,9,84,60,73,604,0,0
1010,8204,3,10,9,82,43,73,766,0,0
1011,8246,3,20,9,82,0,68,556,0,0
1012,8221,3,7,9,86,0,80,892,0,0
1013,8208,3,10,9,82,0,68,574,0,0
1014,8238,3,10,9,87,0,79,771,0,0
1015,8238,3,24,15,81,44,76,324,0,0
1016,8205,3,5,9,83,99,74,459,0,0
1017,8207,3,31,9,83,62,67,799,0,0
1018,8200,3,8,9,82,0,73,790,0,0
1019,8208,3,25,9,84,0,70,907,0,0
1020,8188,3,1,9,84,0,70,880,0,0
1021,8224,3,1,9,84,0,67,821,0,0
1022,8202,3,11,9,84,0,65,670,0,0
1023,8196,3,26,15,84,0,71,420,0,0
1024,8247,3,15,9,81,0,74,917,0,0
1025,8191,3,5,9,81,99,66,580,0,0
1026,8201,3,25,15,80,62,79,537,0,0
1027,8216,3,16,9,82,56,71,720,0,0
1028,8246,3,19,9,81,0,74,726,0,0
1029,8238,3,6,9,83,0,77,842,0,0
1030,8216,3,11,9,81,0,80,758,0,0
1031,8189,3,19,9,82,78,65,747,0,0
1032,8236,3,25,9,83,0,65,815,0,0
1033,8242,3,16,9,78,0,70,941,0,0
1034,8195,3,13,9,81,0,76,715,0,0
1035,8225,3,4,9,83,0,73,721,0,0
1036,8241,3,31,9,79,42,69,770,0,0
1037,8229,3,30,15,80,0,72,406,0,0
1038,8225,3,10,9,82,0,71,480,0,0
1039,8213,3,12,9,79,0,77,779,0,0
1040,8195,3,22,9,80,81,71,445,0,0
1041,8200,3,16,9,83,0,73,765,0,0
1042,8219,3,17,9,86,0,78,729,0,0
1043,8228,3,31,15,82,40,69,582,0,0
1044,8232,3,17,9,86,0,79,706,0,0
1045,8246,3,18,9,82,0,73,850,0,0
1046,8188,3,16,9,76,0,79,425,0,0
1047,8236,3,17,9,84,0,65,852,0,0
1048,8237,3,22,9,84,46,67,753,0,0
1049,8242,3,5,9,82,0,72,836,0,0
1050,8196,3,10,9,78,79,69,590,0,0
1051,8242,3,3,9,81,0,79,475,0,0
1052,8245,3,17,9,85,0,69,726,0,0
1053,8241,3,24,9,82,0,78,711,0,0
1054,8191,3,32,15,80,0,80,731,0,0
1055,8226,3,27,9,83,79,69,678,0,0
1056,8196,3,4,9,85,0,78,659,0,0
1057,8197,3,22,9,82,77,68,606,0,0
1058,8193,3,17,9,81,0,75,668,0,0
1059,8214,3,18,9,83,0,78,754,0,0
1060,8219,3,3,9,85,0,74,477,0,0
1061,8218,3,15,9,78,80,65,887,0,0
1062,8240,3,24,15,80,0,65,604,0,0
1063,8201,3,33,15,77,0,65,447,0,0
1064,8190,3,10,9,80,0,76,400,0,0
1065,8244,3,3,9,83,0,76,688,0,0
1066,8217,3,25,9,84,0,79,943,0,0
1067,8235,3,24,9,77,0,75,768,0,0
1068,8214,3,11,9,85,47,76,509,0,0
1069,8206,3,26,15,82,91,68,564,0,0
1070,8233,3,18,15,81,59,79,548,0,0
1071,8214,3,15,9,81,0,78,879,0,0
1072,8243,3,17,9,82,0,66,609,0,0
1073,8217,3,19,9,84,0,77,630,0,0
1074,8207,3,28,9,79,0,65,769,0,0
1075,8188,3,31,9,81,59,71,830,0,0
1076,8224,3,26,15,80,55,69,608,0,0
1077,8217,3,21,9,86,0,77,700,0,0
1078,8223,3,24,15,79,96,73,807,0,0
1079,8237,3,8,9,82,0,69,570,0,0
1080,8197,3,8,9,83,0,74,405,0,0
1081,8224,3,28,9,79,0,69,647,0,0
1082,8213,3,16,9,80,95,71,897,0,0
1083,8220,3,14,9,89,0,70,759,0,0
1084,8211,3,23,15,85,0,68,572,0,0
1085,8200,3,6,9,83,0,68,584,0,0
1086,8243,3,33,9,81,0,71,696,0,0
1087,8244,3,22,9,79,49,66,651,0,0
1088,8214,3,9,9,83,0,65,699,0,0
1089,8201,3,29,9,84,73,78,698,0,0
1090,8228,3,22,9,85,56,74,693,0,0
1091,8229,3,4,9,82,0,69,519,0,0
1092,8190,3,18,9,78,0,76,517,0,0
1093,8200,3,33,15,79,91,71,658,0,0
1094,8225,3,18,9,78,0,74,937,0,0
1095,8229,3,2,9,88,0,66,874,0,0
1096,8208,3,6,9,81,53,80,689,0,0
1097,8204,3,19,9,83,0,77,768,0,0
1098,8235,3,30,15,84,52,70,566,0,0
1099,8232,3,12,9,81,67,78,574,0,0
1100,8189,3,26,15,86,96,73,495,0,0
1101,8198,3,28,15,82,100,70,425,0,0
1102,8236,3,27,15,84,53,73,616,0,0
1103,8205,3,26,15,77,0,68,460,0,0
1104,8195,3,15,9,83,50,70,642,0,0
1105,8188,3,16,9,82,0,78,526,0,0
1106,8224,3,5,9,81,0,70,843,0,0
1107,8244,3,18,15,83,0,79,406,0,0
1108,8225,3,32,15,85,0,68,597,0,0
1109,8229,3,14,9,81,74,80,537,0,0
1110,8190,3,18,9,88,0,66,731,0,0
1111,8202,3,33,15,90,88,65,476,0,0
1112,8213,3,5,9,78,0,80,832,0,0
1113,8207,3,15,9,82,0,65,855,0,0
1114,8197,3,21,9,79,0,79,768,0,0
1115,8213,3,13,9,87,0,80,603,0,0
1116,8220,3,22,9,75,62,68,898,0,0
1117,8196,3,27,15,88,87,76,402,0,0
1118,8215,3,11,9,81,0,71,509,0,0
1119,8226,3,15,9,83,41,71,616,0,0
1120,8196,3,4,9,82,50,67,498,0,0
1121,8205,3,33,15,84,0,67,659,0,0
1122,8195,3,19,9,84,0,68,800,0,0
1123,8203,3,20,9,85,70,68,594,0,0
1124,8218,3,18,9,77,0,75,752,0,0
1125,8238,3,30,9,82,61,73,851,0,0
1126,8223,3,11,9,85,0,73,728,0,0
1127,8240,3,30,9,80,0,79,619,0,0
1128,8190,3,32,9,81,0,71,888,0,0
1129,8205,3,20,9,83,0,80,803,0,0
1130,8207,3,31,9,87,59,80,745,0,0
1131,8227,3,14,9,83,0,66,640,0,0
1132,8214,3,1,9,84,0,75,578,0,0
1133,8239,3,19,9,82,0,69,792,0,0
1134,8244,3,11,9,87,0,79,429,0,0
1135,8204,3,25,9,78,0,70,710,0,0
1136,8199,3,8,9,82,0,69,522,0,0
1137,8218,3,10,9,82,69,75,357,0,0
1138,8206,3,9,9,81,0,70,642,0,0
1139,8222,3,8,9,81,0,76,728,0,0
1140,8245,3,32,15,80,0,65,472,0,0
1141,8197,3,28,15,87,0,80,517,0,0
1142,8243,3,1,9,86,0,68,615,0,0
1143,8211,3,21,9,79,0,67,774,0,0
1144,8234,3,26,9,82,0,73,628,0,0
1145,8207,3,11,9,81,0,78,750,0,0
1146,8216,3,22,9,77,99,66,588,0,0
1147,8215,3,7,9,84,0,69,706,0,0
1148,8216,3,8,9,82,0,74,704,0,0
1149,8221,3,7,9,81,0,75,563,0,0
1150,8209,3,9,9,83,0,73,713,0,0
1151,8212,3,15,9,84,91,78,903,0,0
1152,8234,3,31,9,86,79,71,697,0,0
1153,8210,3,16,9,84,0,69,716,0,0
1154,8222,3,25,15,80,0,76,680,0,0
1155,8235,3,27,9,82,55,68,699,0,0
1156,8235,3,23,15,78,0,72,662,0,0
1157,8218,3,18,9,81,88,78,755,0,0
1158,8241,3,19,9,89,0,70,617,0,0
1159,8209,3,11,9,82,0,71,717,0,0
1160,8194,3,5,9,82,0,65,719,0,0
1161,8196,3,26,9,82,43,66,768,0,0
1162,8219,3,10,9,89,0,67,814,0,0
1163,8195,3,17,15,78,86,68,674,0,0
1164,8200,3,16,9,80,0,77,694,0,0
1165,8230,3,20,9,78,0,79,567,0,0
1166,8195,3,17,9,79,0,78,694,0,0
1167,8196,3,15,9,84,0,70,621,0,0
1168,8194,3,11,9,81,94,70,593,0,0
1169,8194,3,15,9,82,0,71,564,0,0
1170,8195,3,25,15,77,0,69,388,0,0
1171,8196,3,33,15,81,0,79,398,0,0
1172,8231,3,14,9,81,0,67,698,0,0
1173,8228,3,1,9,79,0,74,784,0,0
1174,8241,3,9,9,81,0,71,693,0,0
1175,8219,3,25,15,80,59,74,607,0,0
1176,8207,3,28,9,78,0,67,656,0,0
1177,8246,3,33,15,80,0,65,614,0,0
1178,8232,3,19,9,80,0,67,709,0,0
1179,8242,3,25,9,80,0,77,794,0,0
1180,8235,3,18,9,85,0,77,620,0,0
1181,8227,3,31,9,77,64,71,705,0,0
1182,8218,3,18,9,84,98,77,822,0,0
1183,8207,3,3,9,77,0,72,762,0,0
1184,8216,3,26,9,84,0,66,971,0,0
1185,8196,3,12,9,82,0,79,644,0,0
1186,8194,3,15,9,83,80,75,853,0,0
1187,8222,3,3,9,86,87,77,480,0,0
1188,8238,3,24,15,84,0,67,445,0,0
1189,8235,3,7,9,84,0,74,764,0,0
1190,8237,3,11,9,82,0,70,458,0,0
1191,8204,3,2,9,82,0,76,713,0,0
1192,8189,3,15,9,81,0,67,872,0,0
1193,8193,3,9,9,81,0,70,593,0,0
1194,8202,3,32,15,81,46,76,665,0,0
1195,8221,3,10,9,79,0,76,829,0,0
1196,8237,3,27,9,85,82,72,716,0,0
1197,8203,3,21,9,83,0,73,407,0,0
